state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ks,D0216,Deerfield,00482,Deerfield Elementary School,33.19%,,,N,235,78
ks,D0217,Rolla,00496,Rolla Elementary School,34.00%,,,N,50,17
ks,D0217,Rolla,00498,Rolla High School,14.29%,,,N,,
ks,D0218,Elkhart,00516,Elkhart Elementary School,18.89%,,,N,,
ks,D0218,Elkhart,00520,Elkhart High School,9.84%,,,N,,
ks,D0218,Elkhart,00514,Elkhart Middle School,15.04%,,,N,,
ks,D0218,Elkhart,00524,Point Rock Alternative,0.00%,,,N,,
ks,D0219,Minneola,00536,Minneola Elementary School,10.70%,,,N,,
ks,D0220,Ashland,00552,Ashland Elementary School,50.00%,,,N,84,42
ks,D0220,Ashland,00554,Ashland High School,35.40%,,,N,113,40
ks,D0223,Barnes,00620,Hanover Elem,8.82%,,,N,,
ks,D0223,Barnes,00622,Hanover High,1.59%,,,N,,
ks,D0223,Barnes,00628,Linn Elem,16.22%,,,N,,
ks,D0223,Barnes,00630,Linn High,9.62%,,,N,,
ks,D0224,Clifton-Clyde,00658,Clifton Clyde Grade School,7.77%,,,N,,
ks,D0224,Clifton-Clyde,00660,Clifton Clyde Middle School  4-8,6.96%,,,N,,
ks,D0224,Clifton-Clyde,00668,Clifton Clyde Sr High School,7.61%,,,N,,
ks,D0225,Fowler,00684,Fowler Elementary School,29.69%,,,N,,
ks,D0225,Fowler,00686,Fowler High School,15.69%,,,N,,
ks,D0226,Meade,00700,Meade Elementary School,8.46%,,,N,,
ks,D0226,Meade,00702,Meade High School,6.00%,,,N,,
ks,D0227,Hodgeman County Schools,00722,Jetmore Elementary School,8.14%,,,N,,
ks,D0227,Hodgeman County Schools,00724,Jetmore High School,5.60%,,,N,,
ks,D0229,Blue Valley,00823,Aubry Bend Middle School,0.90%,,,N,,
ks,D0229,Blue Valley,07786,Blue River Elementary School,1.79%,,,N,,
ks,D0229,Blue Valley,07789,Blue Valley Academy,7.10%,,,N,,
ks,D0229,Blue Valley,00770,Blue Valley High School,1.44%,,,N,,
ks,D0229,Blue Valley,00776,Blue Valley Middle School,2.64%,,,N,,
ks,D0229,Blue Valley,00769,Blue Valley North High School,1.93%,,,N,,
ks,D0229,Blue Valley,07774,Blue Valley North West High School,2.03%,,,N,,
ks,D0229,Blue Valley,00820,Blue Valley Southwest,0.19%,,,N,,
ks,D0229,Blue Valley,07777,Blue Valley West High School,1.29%,,,N,,
ks,D0229,Blue Valley,00758,Cedar Hills Elementary School,1.16%,,,N,,
ks,D0229,Blue Valley,00783,Cottonwood Elementary School,0.85%,,,N,,
ks,D0229,Blue Valley,00785,Harmony Elementary School,1.98%,,,N,,
ks,D0229,Blue Valley,00784,Harmony Middle School,1.90%,,,N,,
ks,D0229,Blue Valley,07775,Heartland Elementary School,2.33%,,,N,,
ks,D0229,Blue Valley,00933,Hilltop Learning Center,2.44%,,,N,,
ks,D0229,Blue Valley,00780,Indian Valley Elementary School,6.13%,,,N,,
ks,D0229,Blue Valley,00756,Lakewood Elementary School,2.47%,,,N,,
ks,D0229,Blue Valley,00757,Lakewood Middle School,1.52%,,,N,,
ks,D0229,Blue Valley,00773,Leawood Elementary School,0.52%,,,N,,
ks,D0229,Blue Valley,00778,Leawood Middle School,2.90%,,,N,,
ks,D0229,Blue Valley,00765,Liberty View Elementary,1.21%,,,N,,
ks,D0229,Blue Valley,00777,Mission Trail Elementary School,4.47%,,,N,,
ks,D0229,Blue Valley,00771,Morse Elementary School,2.78%,,,N,,
ks,D0229,Blue Valley,00782,Oak Hill Elementary School,3.76%,,,N,,
ks,D0229,Blue Valley,00779,Overland Trail Elementary School,2.64%,,,N,,
ks,D0229,Blue Valley,00781,Overland Trail Middle School,4.16%,,,N,,
ks,D0229,Blue Valley,00767,Oxford Middle School,2.20%,,,N,,
ks,D0229,Blue Valley,07787,Pleasant Ridge Middle School,1.17%,,,N,,
ks,D0229,Blue Valley,07773,Prairie Star Elementary School,0.27%,,,N,,
