state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,2421,GULFPORT SCHOOL DIST,60-0,PASS ROAD ELEMENTARY SCHOOL,65.47%,,44.55%,Y,391,256
ms,2421,GULFPORT SCHOOL DIST,72,TWENTY EIGHTH ST ELEM,79.83%,,44.55%,Y,352,281
ms,2300,HANCOCK CO SCHOOL DIST,4-17,SOUTH HANCOCK ELEMENTARY SCHOOL,43.33%,,63.56%,Y,547,237
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,20-6,GRACE CHRISTIAN ELEMENTARY SCHOOL,63.26%,,64.93%,Y,313,198
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,8-17,HATTIESBURG HIGH SCHOOL,51.21%,,64.93%,Y,953,488
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,10,HATTIESBURG STEAM ACADEMY,61.30%,,64.93%,Y,230,141
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,38,HAWKINS ELEMENTARY SCHOOL,61.07%,,64.93%,Y,280,171
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,30,N R BURGER MIDDLE SCHOOL,60.29%,,64.93%,Y,544,328
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,42,ROWAN ELEMENTARY SCHOOL,70.26%,,64.93%,Y,343,241
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,52-0,THAMES ELEMENTARY SCHOOL,57.20%,,64.93%,Y,535,306
ms,1820,HATTIESBURG PUBLIC SCHOOL DIST,66,WOODLEY ELEMENTARY SCHOOL,52.43%,,64.93%,Y,391,205
ms,1520,HAZLEHURST CITY SCHOOL DISTRICT,16-11,HAZLEHURST ELEMENTARY / MIDDLE SCHOOL,59.94%,,81.75%,Y,1115,668
ms,1520,HAZLEHURST CITY SCHOOL DISTRICT,8-18,HAZLEHURST HIGH SCHOOL,47.89%,,81.75%,Y,426,204
ms,7611,HOLLANDALE SCHOOL DIST,8-19,SIMMONS HIGH/ SANDERS ELEM.,72.37%,,76.21%,Y,601,435
ms,4720,HOLLY SPRINGS SCHOOL DIST,4-18,HOLLY SPRINGS HIGH SCHOOL,38.33%,,69.36%,Y,287,110
ms,4720,HOLLY SPRINGS SCHOOL DIST,8-20,HOLLY SPRINGS INTERMEDIATE SCHOOL,58.58%,,69.36%,Y,239,140
ms,4720,HOLLY SPRINGS SCHOOL DIST,7-1,HOLLY SPRINGS JUNIOR HIGH SCHOOL,47.31%,,69.36%,Y,186,88
ms,4720,HOLLY SPRINGS SCHOOL DIST,12-8,HOLLY SPRINGS PRIMARY SCHOOL,54.17%,,69.36%,Y,360,195
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,4-19,DURANT ELEMENTARY SCHOOL,72.65%,,67.55%,Y,245,178
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,8-21,GOODMAN PICKENS ELEMENTARY SCHOOL,65.19%,,67.55%,Y,181,118
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,10-0,HOLMES COUNTY CENTRAL HIGH SCHOOL,58.06%,,67.55%,Y,806,468
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,24-3,S V MARSHALL ELEMENTARY / MIDDLE SCHOOL,72.56%,,67.55%,Y,775,562
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,18-1,WILLIAM DEAN JR. ELEMENTARY SCHOOL,66.43%,,67.55%,Y,420,279
ms,2611,HOLMES CONSOLIDATE SCHOOL DIST,6-3,WILLIAMS‐SULLIVAN MIDDLE SCHOOL,64.82%,,67.55%,Y,253,164
ms,2700,HUMPHREYS CO SCHOOL DIST,10-1,HUMPHREYS COUNTY HIGH SCHOOL,68.47%,,87.49%,Y,406,278
ms,2700,HUMPHREYS CO SCHOOL DIST,4-20,IDA GREENE LOWER ELEMENTARY,77.26%,,87.49%,Y,387,299
ms,2700,HUMPHREYS CO SCHOOL DIST,6-4,O M MC NAIR MIDDLE SCHOOL,67.97%,,87.49%,Y,462,314
ms,2520,JACKSON PUBLIC SCHOOL DIST,7-2,BAKER ELEMENTARY SCHOOL,78.11%,,84.97%,Y,233,182
ms,2520,JACKSON PUBLIC SCHOOL DIST,4-21,BARACK H OBAMA ELEMENTARY SCHOOL,20.56%,,84.97%,Y,214,44
ms,2520,JACKSON PUBLIC SCHOOL DIST,43,BATES ELEMENTARY SCHOOL,65.32%,,84.97%,Y,470,307
ms,2520,JACKSON PUBLIC SCHOOL DIST,10-2,BLACKBURN MIDDLE SCHOOL,73.68%,,84.97%,Y,627,462
ms,2520,JACKSON PUBLIC SCHOOL DIST,11,BOYD ELEMENTARY SCHOOL,66.53%,,84.97%,Y,472,314
ms,2520,JACKSON PUBLIC SCHOOL DIST,14-1,BRINKLEY MIDDLE SCHOOL,78.29%,,84.97%,Y,387,303
